Ir-180,1.5 m,0.02,3.0E-11,0.01,1.4E-11,7.5E-12,4.5E-12,3.2E-12,2.5E-12
Ir-181,4.90 m,0.02,1.5E-10,0.01,7.1E-11,3.7E-11,2.2E-11,1.5E-11,1.2E-11
Ir-183,58 m,0.02,5.5E-10,0.01,3.0E-10,1.6E-10,1.0E-10,6.8E-11,5.5E-11
Ir-196m,1.40 h,0.02,1.4E-09,0.01,7.4E-10,3.9E-10,2.4E-10,1.6E-10,1.3E-10
Pt-183,6.5 m,0.02,2.4E-10,0.01,1.1E-10,5.8E-11,3.5E-11,2.3E-11,1.8E-11
Pt-184,17.3 m,0.02,3.4E-10,0.01,1.8E-10,9.4E-11,5.8E-11,3.8E-11,3.0E-11
Pt-187,2.35 h,0.02,9.8E-10,0.01,5.4E-10,2.8E-10,1.8E-10,1.1E-10,8.8E-11
Pt-190,6.5E+11 y,0.02,1.1E-07,0.01,4.3E-08,2.2E-08,1.4E-08,8.4E-09,6.8E-09
Pt-202,44 h,0.02,6.1E-08,0.01,3.3E-08,1.6E-08,9.8E-09,5.5E-09,4.5E-09
Au-186,10.7 m,0.2,6.1E-10,0.1,2.9E-10,1.5E-10,8.6E-11,5.8E-11,4.6E-11
Au-187,8.4 m,0.2,1.2E-10,0.1,6.4E-11,3.4E-11,2.1E-11,1.4E-11,1.1E-11
Au-188,8.84 m,0.2,2.8E-10,0.1,1.3E-10,6.5E-11,3.8E-11,2.6E-11,2.1E-11
Au-189m,4.59 m,0.2,4.5E-11,0.1,2.2E-11,1.1E-11,6.8E-12,4.5E-12,3.6E-12
Au-190,42.8 m,0.2,5.1E-10,0.1,2.7E-10,1.4E-10,8.8E-11,5.9E-11,4.7E-11
Au-191,3.18 h,0.2,7.8E-10,0.1,4.5E-10,2.4E-10,1.5E-10,9.6E-11,7.7E-11
Au-192,4.94 h,0.2,1.5E-09,0.1,9.2E-10,5.1E-10,3.4E-10,2.2E-10,1.8E-10
Au-196,6.183 d,0.2,5.4E-09,0.1,3.4E-09,1.8E-09,1.1E-09,6.7E-10,5.3E-10
Au-196m,9.6 h,0.2,5.0E-09,0.1,2.9E-09,1.4E-09,8.7E-10,5.1E-10,4.1E-10
Hg-187_inorg,2.2 m,0.04,1.0E-10,0.02,4.6E-11,2.3E-11,1.3E-11,9.1E-12,7.2E-12
Hg-187_org,2.2 m,1,1.0E-10,1,4.6E-11,2.3E-11,1.3E-11,9.1E-12,7.1E-12
Hg-187_org,2.2 m,0.8,1.e-10,0.4,4.6E-11,2.3E-11,1.3E-11,9.1E-12,7.2E-12
Hg-187m_inorg,2.4 m,0.04,1e-10,0.02,4.6E-11,2.3E-11,1.3E-11,9.3E-12,7.3E-12
Hg-187m_org,2.4 m,1,1.0E-10,0.4,4.6E-11,2.3E-11,1.3E-11,9.2E-12,7.3E-12
Hg-187m_org,2.4 m,0.8,1.0E-10,0.4,4.6E-11,2.3E-11,1.3E-11,9.3E-12,7.3E-12
Hg-188_inorg,3.25 m,0.04,1.1E-10,0.02,5.1E-11,2.6E-11,1.5E-11,1.0E-11,8.2E-12
Hg-188_org,3.25 m,1,1.1E-10,1,5.2E-11,2.6E-11,1.5E-11,1.1E-11,8.4E-12
Hg-188_org,3.25 m,0.8,1.1E-10,0.4,5.2E-11,2.6E-11,1.5E-11,1.1E-11,8.4E-12
Hg-190_inorg,20.0 m,0.04,2.7E-10,0.02,1.4E-10,7.5E-11,4.7E-11,3.1E-11,2.5E-11
Hg-190_org,20.0 m,1,2.1E-10,1,1.0E-10,5.4E-11,3.3E-11,2.3E-11,1.8E-11
Hg-190_org,20.0 m, 0.8,2.4E-10,0.4,1.4E-10,7.2E-11,4.5E-11,3.0E-11,2.4E-11
Hg-191m_inorg,50.8 m,0.04,5.6E-10,0.02,3.1E-10,1.7E-10,1.1E-10,6.9E-11,5.5E-11
Hg-191m_org,50.8 m,1,3.5E-10,1,1.8E-10,9.7E-11,6.0E-11,4.2E-11,3.4E-11
Hg-191m_org,50.8 m,0.8,4.2E-10,0.4,2.8E-10,1.5E-10,9.4E-11,6.2E-11,5.0E-11
Hg-192_inorg,4.85 h,0.04,2.1E-09,0.02,1.3E-09,7.0E-10,4.6E-10,2.9E-10,2.3E-10
Hg-192_org,4.85 h,1,6.4E-10,1,3.6E-10,2.0E-10,1.3E-10,8.6E-11,7.2E-11
Hg_192_org,4.85 h,0.8,9.7E-10,0.4,9.6E-10,5.3E-10,3.4E-10,2.2E-10,1.8E-10
Hg-205_inorg,5.2 m,0.04,1.3E-10,0.02,5.8E-11,2.8E-11,1.6E-11,1.1E-11,8.3E-12
Hg-205_org,5.2 m,1,1.3E-10,1,5.8E-11,2.8E-11,1.6E-11,1.1E-11,8.4E-12
Hg-205_org,5.2 m,0.8,1.3E-10,0.4,5.8E-11,2.8E-11,1.6E-11,1.1E-11,8.3E-12
Hg-206_inorg,8.15 m,0.04,3.3E-10,0.02,1.5E-10,7.0E-11,4.0E-11,2.7E-11,2.1E-11
Hg-206_org,8.15 m,1,3.3E-10,1,1.5E-10,7.1E-11,4.0E-11,2.7E-11,2.1E-11
Hg-206_org,8.15 m,0.8,3.3E-10,0.4,1.5E-10,7.0E-11,4.0E-11,2.7E-11,2.1E-11
TI-190,2.6 m,1,2.1E-10,1,9.7E-11,4.8E-11,2.8E-11,1.9E-11,1.5E-11
TI-190m,3.7 m,1,1.8E-10,1,8.2E-11,4.2E-11,2.5E-11,1.7E-11,1.4E-11
TI-196,1.84 h,1,5.7E-10,1,2.9E-10,1.5E-10,9.5E-11,6.6E-11,5.4E-11
TI-206,4.199 m,1,1.1E-10,1,4.7E-11,2.3E-11,1.3E-11,8.8E-12,6.9E-12
TI-206m,3.74 m,1,1.4E-10,1,6.7E-11,3.4E-11,2.0E-11,1.4E-11,1.1E-11
TI-207,4.77 m,1,1.1E-10,1,4.9E-11,2.4E-11,1.3E-11,9.1E-12,7.1E-12
TI-208,3.053 m,1,1.1E-10,1,5.2E-11,2.6E-11,1.5E-11,1.1E-11,8.6E-12
TI-209,2.161 m,1,8.8E-11,1,4.0E-11,2.0E-11,1.2E-11,8.2E-12,6.4E-12
TI-210,1.30 m,1,9.2E-11,1,4.1E-11,2.0E-11,1.2E-11,8.2E-12,6.5E-12
Pb-194,12.0 m,0.6,2.6E-10,0.2,1.2E-10,6.2E-11,3.7E-11,2.5E-11,2.0E-11
Pb-196,37 m,0.6,2.9E-10,0.2,1.5E-10,8.1E-11,5.0E-11,3.4E-11,2.8E-11
Pb-197,8 m,0.6,6.5E-11,0.2,3.4E-11,1.8E-11,1.2E-11,8.2E-12,6.6E-12
Pb-197m,43 m,0.6,4.9E-10,0.2,2.6E-10,1.4E-10,8.3E-11,5.6E-11,4.5E-11
Pb-204m,67.2 m,0.6,4.1E-10,0.2,2.4E-10,1.3E-10,8.7E-11,6.0E-11,5.0E-11
Bi-197,9.33 m,0.1,2.8E-10,0.05,1.4E-10,7.1E-11,4.3E-11,3.0E-11,2.4E-11
Bi-204,11.22 h,0.1,4.8E-09,0.05,3.1E-09,1.8E-09,1.2E-09,7.7E-10,6.1E-10
Bi-208,3.68E+5 y,0.1,8.2E-09,0.2,2.4e-10,1.3e-10,8.7e-11,6.0e-11,5.0e-11
Bi-211,2.14 m,0.1,1.9e-10,0.05,8.3E-11,4.OE-11,2.3E-11,1.5E-11,1.2E-11
Bi-215,7.6 m,0.1,1.3E-09,0.05,5.6E-10,2.7E-10,1.5E-10,1.0E-10,8.0E-11
Po-204,3.53 h,1,1.8E-09,0.5,1.4E-09,7.5E-10,4.8E-10,3.1E-10,2.5E-10
Po-206,8.8 d,1,4.1E-07,0.5,1.1E-07,5.8E-08,3.5E-08,2.1E-08,1.7E-08
Po-208,2.898 y,1,3.7E-05,0.5,1.1E-05,5.4E-06,3.2E-06,2.0E-06,1.5E-06
Po-209,102 y,1,3.6E-05,0.5,1.1E-05,5.4E-06,3.2E-06,2.0E-06,1.5E-06
Po-218,3.10 m,1,1.3E-09,0.5,2.5E-10,1.2E-10,7.2E-11,4.6E-11,3.7E-11
At-205,26.2 m,1,9.2E-10,1,4.6E-10,2.4E-10,1.4E-10,9.6E-11,7.7E-11
At-208,1.63 h,1,9.8E-10,1,5.3E-10,2.8E-10,1.7E-10,1.2E-10,9.4E-11
At-209,5.41 h,1,7.5E-09,1,5.1E-09,3.2E-09,2.4E-09,2.1E-09,1.9E-09
At-210,8.1 h,1,9.2E-08,1,6.2E-08,3.2E-08,1.9E-08,1.2E-08,9.8E-09
Fr-212,20.0 m,1,6.1E-09,1,3.8E-09,2.0E-09,1.2E-09,8.1E-10,7.1E-10
Fr-221,4.9 m,1,2.4E-09,1,1.2E-09,5.8E-10,3.4E-10,2.1E-10,1.7E-10
Ra-230,93 m,0.6,2.5E-09,0.2,1.3E-09,6.5E-10,3.7E-10,2.3E-10,1.9E-10
Ac-223,2.10 m,0.005,6.4E-10,5E-04,2.8E-10,1.4E-10,7.7E-11,5.3E-11,4.1E-11
Ac-229,62.7 m,0.005,6.1E-10,5E-04,2.9E-10,1.5E-10,8.5E-11,5.5E-11,4.4E-11
Ac-230,2.03333 m,0.005,8.6E-11,5E-04,3.8E-11,1.9E-11,1.1E-11,7.3E-12,5.7E-12
Th-233,22.3 m,0.005,3.4E-10,5E-04,1.5E-10,7.4E-11,4.2E-11,2.8E-11,2.2E-11
Pa-229,1.50 d,0.005,2.0E-09,5E-04,1.1E-09,6.2E-10,4.0E-10,2.7E-10,2.2E-10
Pa-234m,1.17 m,0.005,4.9E-11,5E-04,2.1E-11,1.0E-11,5.8E-12,4.0E-12,3.1E-12
Pa-236,9.1 m,0.005,3.4E-10,5E-04,1.5E-10,7.5E-11,4.3E-11,2.9E-11,2.3E-11
U-228,9.1 m,0.04,2.9E-09,0.02,1.3E-09,6.3E-10,3.5E-10,2.4E-10,1.9E-10
Np-231,48.8 m,0.005,4.0E-10,5E-04,1.9E-10,9.6E-11,5.6E-11,3.7E-11,2.9E-11
Np-240m,7.22 m,0.005,2.2E-10,5E-04,9.9E-11,4.8E-11,2.8E-11,1.9E-11,1.5E-11
Np-241,13.9 m,0.005,2.5E-10,5E-04,1.1E-10,5.5E-11,3.2E-11,2.2E-11,1.8E-11
Pu-232,34.1 m,0.005,2.4E-09,5E-04,1.2E-09,6.8E-10,4.5E-10,3.4E-10,2.9E-10
Am-247,23.0 m,0.005,4.7E-10,5E-04,2.1E-10,1.0E-10,5.9E-11,3.9E-11,3.1E-11
Cm-239,2.9 h,0.005,1.0E-09,5E-04,5.3E-10,2.7E-10,1.7E-10,1.0E-10,8.2E-11
Bk-244,4.35 h,0.005,4.0E-09,5E-04,2.6E-09,1.6E-09,1.1E-09,7.9E-10,6.9E-10
Bk-248m,23.7 h,0.005,2.3E-08,5E-04,1.5E-08,8.6E-09,5.5E-09,3.8E-09,3.3E-09
Bk-251,55.6 m,0.005,5.8E-10,5E-04,2.8E-10,1.4E-10,8.1E-11,5.5E-11,4.4E-11
Cf-247,3.11 h,0.005,2.8E-10,5E-04,1.5E-10,8.3E-11,5.3E-11,3.5E-11,2.9E-11
Cf-255,85 m,0.005,9.2E-10,5E-04,2.9E-10,1.5E-10,8.5E-11,5.1E-11,4.0E-11
Cf-256,12.3 m,0.005,2.7E-08,5E-04,1.3E-08,7.2E-09,4.8E-09,3.8E-09,3.3E-09
Es-249,102.2 m,0.005,2.4E-10,5E-04,1.3E-10,6.8E-11,4.2E-11,2.8E-11,2.2E-11
Es-255,39.8 d,0.005,3.0E-07,5E-04,4.5E-08,2.4E-08,1.5E-08,7.5E-09,6.0E-09
Es-256,25.4 m,0.005,2.8E-08,5E-04,1.5E-08,8.7E-09,6.1E-09,4.8E-09,4.1E-09
Fm-251,5.30 h,0.005,9.0E-10,5E-04,4.8E-10,2.5E-10,1.5E-10,9.1E-11,7.2E-11
Fm-256,157.6 m,0.005,1.8E-07,5E-04,9.8E-08,5.6E-08,3.9E-08,2.9E-08,2.6E-08

